date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:30:25	1266/1266	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2012%20Nov%202021%2007:02:49%20GMT	https://live.themewild.com/logisto/assets/js/jquery.appear.min.js	D:/Freight/live.themewild.com/logisto/assets/js/jquery.appear.min.js	(from https://live.themewild.com/logisto/index.html)
19:30:26	2532/2532	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2010%20Nov%202021%2003:36:38%20GMT	https://live.themewild.com/logisto/assets/js/jquery.easing.min.js	D:/Freight/live.themewild.com/logisto/assets/js/jquery.easing.min.js	(from https://live.themewild.com/logisto/index.html)
19:30:27	2621/2621	---MCZ	200	added ('OK')	text/javascript	date:Sun,%2017%20Oct%202021%2009:48:19%20GMT	https://live.themewild.com/logisto/assets/js/counter-up.js	D:/Freight/live.themewild.com/logisto/assets/js/counter-up.js	(from https://live.themewild.com/logisto/index.html)
19:30:27	2949/2949	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2025%20Jan%202023%2012:49:43%20GMT	https://live.themewild.com/logisto/assets/js/jquery.nice-select.min.js	D:/Freight/live.themewild.com/logisto/assets/js/jquery.nice-select.min.js	(from https://live.themewild.com/logisto/index.html)
19:30:27	44350/44350	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2010%20Nov%202021%2003:18:54%20GMT	https://live.themewild.com/logisto/assets/js/owl.carousel.min.js	D:/Freight/live.themewild.com/logisto/assets/js/owl.carousel.min.js	(from https://live.themewild.com/logisto/index.html)
19:30:27	8183/8183	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2010%20Nov%202021%2003:17:47%20GMT	https://live.themewild.com/logisto/assets/js/wow.min.js	D:/Freight/live.themewild.com/logisto/assets/js/wow.min.js	(from https://live.themewild.com/logisto/index.html)
19:30:28	10005/10005	---MCZ	200	added ('OK')	text/javascript	date:Sun,%2020%20Oct%202024%2011:36:47%20GMT	https://live.themewild.com/logisto/assets/js/main.js	D:/Freight/live.themewild.com/logisto/assets/js/main.js	(from https://live.themewild.com/logisto/index.html)
19:30:30	192100/192100	---MCZ	200	added ('OK')	font/ttf	date:Sat,%2005%20Aug%202023%2020:21:46%20GMT	https://live.themewild.com/logisto/assets/fonts/fa-brands-400.ttf	D:/Freight/live.themewild.com/logisto/assets/fonts/fa-brands-400.ttf	(from https://live.themewild.com/logisto/assets/css/all-fontawesome.min.css)
19:30:33	418168/418168	---M--	200	added ('OK')	font/woff2	date:Sat,%2005%20Aug%202023%2020:21:46%20GMT	https://live.themewild.com/logisto/assets/fonts/fa-duotone-900.woff2	D:/Freight/live.themewild.com/logisto/assets/fonts/fa-duotone-900.woff2	(from https://live.themewild.com/logisto/assets/css/all-fontawesome.min.css)
19:30:34	1267308/1267308	---MCZ	200	added ('OK')	font/ttf	date:Sat,%2005%20Aug%202023%2020:21:46%20GMT	https://live.themewild.com/logisto/assets/fonts/fa-duotone-900.ttf	D:/Freight/live.themewild.com/logisto/assets/fonts/fa-duotone-900.ttf	(from https://live.themewild.com/logisto/assets/css/all-fontawesome.min.css)
19:30:37	429424/429424	---M--	200	added ('OK')	font/woff2	date:Sat,%2005%20Aug%202023%2020:21:46%20GMT	https://live.themewild.com/logisto/assets/fonts/fa-light-300.woff2	D:/Freight/live.themewild.com/logisto/assets/fonts/fa-light-300.woff2	(from https://live.themewild.com/logisto/assets/css/all-fontawesome.min.css)
19:30:37	1158388/1158388	---MCZ	200	added ('OK')	font/ttf	date:Sat,%2005%20Aug%202023%2020:21:46%20GMT	https://live.themewild.com/logisto/assets/fonts/fa-light-300.ttf	D:/Freight/live.themewild.com/logisto/assets/fonts/fa-light-300.ttf	(from https://live.themewild.com/logisto/assets/css/all-fontawesome.min.css)
19:30:39	395444/395444	---M--	200	added ('OK')	font/woff2	date:Sat,%2005%20Aug%202023%2020:21:46%20GMT	https://live.themewild.com/logisto/assets/fonts/fa-regular-400.woff2	D:/Freight/live.themewild.com/logisto/assets/fonts/fa-regular-400.woff2	(from https://live.themewild.com/logisto/assets/css/all-fontawesome.min.css)
19:30:41	1038004/1038004	---MCZ	200	added ('OK')	font/ttf	date:Sat,%2005%20Aug%202023%2020:21:46%20GMT	https://live.themewild.com/logisto/assets/fonts/fa-regular-400.ttf	D:/Freight/live.themewild.com/logisto/assets/fonts/fa-regular-400.ttf	(from https://live.themewild.com/logisto/assets/css/all-fontawesome.min.css)
19:30:41	327824/327824	---M--	200	added ('OK')	font/woff2	date:Sat,%2005%20Aug%202023%2020:21:46%20GMT	https://live.themewild.com/logisto/assets/fonts/fa-solid-900.woff2	D:/Freight/live.themewild.com/logisto/assets/fonts/fa-solid-900.woff2	(from https://live.themewild.com/logisto/assets/css/all-fontawesome.min.css)
19:30:43	907696/907696	---MCZ	200	added ('OK')	font/ttf	date:Sat,%2005%20Aug%202023%2020:21:46%20GMT	https://live.themewild.com/logisto/assets/fonts/fa-solid-900.ttf	D:/Freight/live.themewild.com/logisto/assets/fonts/fa-solid-900.ttf	(from https://live.themewild.com/logisto/assets/css/all-fontawesome.min.css)
19:30:45	465964/465964	---M--	200	added ('OK')	font/woff2	date:Sat,%2005%20Aug%202023%2020:21:46%20GMT	https://live.themewild.com/logisto/assets/fonts/fa-thin-100.woff2	D:/Freight/live.themewild.com/logisto/assets/fonts/fa-thin-100.woff2	(from https://live.themewild.com/logisto/assets/css/all-fontawesome.min.css)
19:30:46	4568/4568	---M--	200	added ('OK')	font/woff2	date:Sat,%2005%20Aug%202023%2020:21:46%20GMT	https://live.themewild.com/logisto/assets/fonts/fa-v4compatibility.woff2	D:/Freight/live.themewild.com/logisto/assets/fonts/fa-v4compatibility.woff2	(from https://live.themewild.com/logisto/assets/css/all-fontawesome.min.css)
19:30:46	99828/99828	---MCZ	200	added ('OK')	text/css	date:Sun,%2020%20Oct%202024%2011:36:37%20GMT	https://live.themewild.com/logisto/assets/css/style.css	D:/Freight/live.themewild.com/logisto/assets/css/style.css	(from https://live.themewild.com/logisto/index.html)
19:30:46	1269336/1269336	---MCZ	200	added ('OK')	font/ttf	date:Sat,%2005%20Aug%202023%2020:21:46%20GMT	https://live.themewild.com/logisto/assets/fonts/fa-thin-100.ttf	D:/Freight/live.themewild.com/logisto/assets/fonts/fa-thin-100.ttf	(from https://live.themewild.com/logisto/assets/css/all-fontawesome.min.css)
19:30:47	10172/10172	---MCZ	200	added ('OK')	font/ttf	date:Sat,%2005%20Aug%202023%2020:21:46%20GMT	https://live.themewild.com/logisto/assets/fonts/fa-v4compatibility.ttf	D:/Freight/live.themewild.com/logisto/assets/fonts/fa-v4compatibility.ttf	(from https://live.themewild.com/logisto/assets/css/all-fontawesome.min.css)
19:30:49	110932/110932	---M--	200	added ('OK')	font/woff2	date:Sat,%2005%20Aug%202023%2020:21:46%20GMT	https://live.themewild.com/logisto/assets/fonts/fa-brands-400.woff2	D:/Freight/live.themewild.com/logisto/assets/fonts/fa-brands-400.woff2	(from https://live.themewild.com/logisto/assets/css/all-fontawesome.min.css)
19:30:49	362836/362836	---M--	200	added ('OK')	font/woff2	date:Sat,%2005%20Aug%202023%2020:21:46%20GMT	https://live.themewild.com/logisto/assets/fonts/fa-sharp-light-300.woff2	D:/Freight/live.themewild.com/logisto/assets/fonts/fa-sharp-light-300.woff2	(from https://live.themewild.com/logisto/assets/css/all-fontawesome.min.css)
19:30:50	896932/896932	---MCZ	200	added ('OK')	font/ttf	date:Sat,%2005%20Aug%202023%2020:21:46%20GMT	https://live.themewild.com/logisto/assets/fonts/fa-sharp-light-300.ttf	D:/Freight/live.themewild.com/logisto/assets/fonts/fa-sharp-light-300.ttf	(from https://live.themewild.com/logisto/assets/css/all-fontawesome.min.css)
19:30:51	327912/327912	---M--	200	added ('OK')	font/woff2	date:Sat,%2005%20Aug%202023%2020:21:46%20GMT	https://live.themewild.com/logisto/assets/fonts/fa-sharp-regular-400.woff2	D:/Freight/live.themewild.com/logisto/assets/fonts/fa-sharp-regular-400.woff2	(from https://live.themewild.com/logisto/assets/css/all-fontawesome.min.css)
19:30:53	795080/795080	---MCZ	200	added ('OK')	font/ttf	date:Sat,%2005%20Aug%202023%2020:21:46%20GMT	https://live.themewild.com/logisto/assets/fonts/fa-sharp-regular-400.ttf	D:/Freight/live.themewild.com/logisto/assets/fonts/fa-sharp-regular-400.ttf	(from https://live.themewild.com/logisto/assets/css/all-fontawesome.min.css)
19:30:54	257496/257496	---M--	200	added ('OK')	font/woff2	date:Sat,%2005%20Aug%202023%2020:21:46%20GMT	https://live.themewild.com/logisto/assets/fonts/fa-sharp-solid-900.woff2	D:/Freight/live.themewild.com/logisto/assets/fonts/fa-sharp-solid-900.woff2	(from https://live.themewild.com/logisto/assets/css/all-fontawesome.min.css)
19:30:55	639276/639276	---MCZ	200	added ('OK')	font/ttf	date:Sat,%2005%20Aug%202023%2020:21:46%20GMT	https://live.themewild.com/logisto/assets/fonts/fa-sharp-solid-900.ttf	D:/Freight/live.themewild.com/logisto/assets/fonts/fa-sharp-solid-900.ttf	(from https://live.themewild.com/logisto/assets/css/all-fontawesome.min.css)
19:30:55	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2011%20Dec%202024%2014:00:55%20GMT	https://live.themewild.com/logisto/assets/css/owl.video.play.png	D:/Freight/live.themewild.com/logisto/assets/css/owl.video.play.png	(from https://live.themewild.com/logisto/assets/css/owl.carousel.min.css)
19:30:57	398810/398810	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Oct%202024%2005:35:32%20GMT	https://live.themewild.com/logisto/assets/img/shape/03.png	D:/Freight/live.themewild.com/logisto/assets/img/shape/03.png	(from https://live.themewild.com/logisto/assets/css/style.css)
19:30:58	39868/39868	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Oct%202024%2005:28:18%20GMT	https://live.themewild.com/logisto/assets/img/shape/02.png	D:/Freight/live.themewild.com/logisto/assets/img/shape/02.png	(from https://live.themewild.com/logisto/assets/css/style.css)
19:30:59	218878/218878	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Oct%202024%2008:24:32%20GMT	https://live.themewild.com/logisto/assets/img/shape/05.png	D:/Freight/live.themewild.com/logisto/assets/img/shape/05.png	(from https://live.themewild.com/logisto/assets/css/style.css)
19:31:01	256503/256503	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Oct%202024%2002:11:54%20GMT	https://live.themewild.com/logisto/assets/img/breadcrumb/01.jpg	D:/Freight/live.themewild.com/logisto/assets/img/breadcrumb/01.jpg	(from https://live.themewild.com/logisto/login.html)
19:31:02	98559/98559	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Oct%202024%2001:55:41%20GMT	https://live.themewild.com/logisto/assets/img/service/01.jpg	D:/Freight/live.themewild.com/logisto/assets/img/service/01.jpg	(from https://live.themewild.com/logisto/index-2.html)
19:31:02	122353/122353	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Oct%202024%2001:55:58%20GMT	https://live.themewild.com/logisto/assets/img/service/02.jpg	D:/Freight/live.themewild.com/logisto/assets/img/service/02.jpg	(from https://live.themewild.com/logisto/index-2.html)
19:31:04	72825/72825	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Oct%202024%2001:56:14%20GMT	https://live.themewild.com/logisto/assets/img/service/03.jpg	D:/Freight/live.themewild.com/logisto/assets/img/service/03.jpg	(from https://live.themewild.com/logisto/index-2.html)
19:31:05	44254/44254	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Oct%202024%2001:57:26%20GMT	https://live.themewild.com/logisto/assets/img/service/04.jpg	D:/Freight/live.themewild.com/logisto/assets/img/service/04.jpg	(from https://live.themewild.com/logisto/index-2.html)
19:31:05	80932/80932	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Oct%202024%2002:01:58%20GMT	https://live.themewild.com/logisto/assets/img/service/05.jpg	D:/Freight/live.themewild.com/logisto/assets/img/service/05.jpg	(from https://live.themewild.com/logisto/index-2.html)
19:31:06	85465/85465	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Oct%202024%2004:13:07%20GMT	https://live.themewild.com/logisto/assets/img/gallery/01.jpg	D:/Freight/live.themewild.com/logisto/assets/img/gallery/01.jpg	(from https://live.themewild.com/logisto/index-2.html)
19:31:07	82387/82387	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Oct%202024%2004:14:10%20GMT	https://live.themewild.com/logisto/assets/img/gallery/02.jpg	D:/Freight/live.themewild.com/logisto/assets/img/gallery/02.jpg	(from https://live.themewild.com/logisto/index-2.html)
19:31:07	90407/90407	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Oct%202024%2004:27:37%20GMT	https://live.themewild.com/logisto/assets/img/gallery/03.jpg	D:/Freight/live.themewild.com/logisto/assets/img/gallery/03.jpg	(from https://live.themewild.com/logisto/index-2.html)
19:31:08	60260/60260	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Oct%202024%2004:30:14%20GMT	https://live.themewild.com/logisto/assets/img/gallery/04.jpg	D:/Freight/live.themewild.com/logisto/assets/img/gallery/04.jpg	(from https://live.themewild.com/logisto/index-2.html)
19:31:09	65874/65874	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Oct%202024%2004:33:06%20GMT	https://live.themewild.com/logisto/assets/img/gallery/05.jpg	D:/Freight/live.themewild.com/logisto/assets/img/gallery/05.jpg	(from https://live.themewild.com/logisto/index-2.html)
19:31:09	47743/47743	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Oct%202024%2004:35:21%20GMT	https://live.themewild.com/logisto/assets/img/gallery/06.jpg	D:/Freight/live.themewild.com/logisto/assets/img/gallery/06.jpg	(from https://live.themewild.com/logisto/index-2.html)
19:31:11	57876/57876	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Oct%202024%2004:36:43%20GMT	https://live.themewild.com/logisto/assets/img/gallery/07.jpg	D:/Freight/live.themewild.com/logisto/assets/img/gallery/07.jpg	(from https://live.themewild.com/logisto/index-2.html)
19:31:11	73137/73137	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Oct%202024%2004:38:10%20GMT	https://live.themewild.com/logisto/assets/img/gallery/08.jpg	D:/Freight/live.themewild.com/logisto/assets/img/gallery/08.jpg	(from https://live.themewild.com/logisto/index-2.html)
19:31:13	73137/73137	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Oct%202024%2008:42:50%20GMT	https://live.themewild.com/logisto/assets/img/hero/01.jpg	D:/Freight/live.themewild.com/logisto/assets/img/hero/01.jpg	(from https://live.themewild.com/logisto/index-3.html)
19:31:14	103374/103374	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202024%2003:09:40%20GMT	https://live.themewild.com/logisto/assets/img/service/single.jpg	D:/Freight/live.themewild.com/logisto/assets/img/service/single.jpg	(from https://live.themewild.com/logisto/service-single.html)
19:31:16	5387/5387	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2013%20Nov%202021%2005:30:49%20GMT	https://live.themewild.com/logisto/assets/js/countdown.min.js	D:/Freight/live.themewild.com/logisto/assets/js/countdown.min.js	(from https://live.themewild.com/logisto/coming-soon.html)
19:31:16	479050/479050	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Oct%202024%2002:44:06%20GMT	https://live.themewild.com/logisto/assets/img/coming-soon/01.jpg	D:/Freight/live.themewild.com/logisto/assets/img/coming-soon/01.jpg	(from https://live.themewild.com/logisto/coming-soon.html)
19:31:17	92219/92219	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Aug%202024%2009:28:53%20GMT	https://live.themewild.com/logisto/assets/img/contact/01.jpg	D:/Freight/live.themewild.com/logisto/assets/img/contact/01.jpg	(from https://live.themewild.com/logisto/contact.html)
19:31:17	2018/2018	---MCZ	200	added ('OK')	text/javascript	date:Sun,%2020%20Oct%202024%2002:27:37%20GMT	https://live.themewild.com/logisto/assets/js/contact-form.js	D:/Freight/live.themewild.com/logisto/assets/js/contact-form.js	(from https://live.themewild.com/logisto/contact.html)
19:31:19	123972/123972	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Feb%202023%2013:23:42%20GMT	https://live.themewild.com/logisto/assets/img/error/404.png	D:/Freight/live.themewild.com/logisto/assets/img/error/404.png	(from https://live.themewild.com/logisto/404.html)
19:31:20	50669/50669	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Oct%202024%2010:43:02%20GMT	https://live.themewild.com/logisto/assets/img/portfolio/06.jpg	D:/Freight/live.themewild.com/logisto/assets/img/portfolio/06.jpg	(from https://live.themewild.com/logisto/portfolio-2.html)
19:31:21	96230/96230	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Oct%202024%2008:26:40%20GMT	https://live.themewild.com/logisto/assets/img/portfolio/single.jpg	D:/Freight/live.themewild.com/logisto/assets/img/portfolio/single.jpg	(from https://live.themewild.com/logisto/portfolio-single.html)
19:31:23	11465/11465	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Aug%202024%2010:02:25%20GMT	https://live.themewild.com/logisto/assets/img/blog/author.jpg	D:/Freight/live.themewild.com/logisto/assets/img/blog/author.jpg	(from https://live.themewild.com/logisto/blog-single.html)
19:31:23	496660/496660	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Oct%202024%2002:23:18%20GMT	https://live.themewild.com/logisto/assets/img/blog/single.jpg	D:/Freight/live.themewild.com/logisto/assets/img/blog/single.jpg	(from https://live.themewild.com/logisto/blog-single.html)
19:31:24	5372/5372	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Aug%202024%2009:50:26%20GMT	https://live.themewild.com/logisto/assets/img/blog/com-1.jpg	D:/Freight/live.themewild.com/logisto/assets/img/blog/com-1.jpg	(from https://live.themewild.com/logisto/blog-single.html)
19:31:25	4753/4753	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Aug%202024%2009:45:51%20GMT	https://live.themewild.com/logisto/assets/img/blog/com-2.jpg	D:/Freight/live.themewild.com/logisto/assets/img/blog/com-2.jpg	(from https://live.themewild.com/logisto/blog-single.html)
19:31:26	4992/4992	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Aug%202024%2009:51:03%20GMT	https://live.themewild.com/logisto/assets/img/blog/com-3.jpg	D:/Freight/live.themewild.com/logisto/assets/img/blog/com-3.jpg	(from https://live.themewild.com/logisto/blog-single.html)
19:31:27	5255/5255	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Oct%202024%2002:30:21%20GMT	https://live.themewild.com/logisto/assets/img/blog/bs-1.jpg	D:/Freight/live.themewild.com/logisto/assets/img/blog/bs-1.jpg	(from https://live.themewild.com/logisto/blog-single.html)
19:31:28	6428/6428	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Oct%202024%2002:31:15%20GMT	https://live.themewild.com/logisto/assets/img/blog/bs-2.jpg	D:/Freight/live.themewild.com/logisto/assets/img/blog/bs-2.jpg	(from https://live.themewild.com/logisto/blog-single.html)
19:31:29	4952/4952	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Oct%202024%2002:30:40%20GMT	https://live.themewild.com/logisto/assets/img/blog/bs-3.jpg	D:/Freight/live.themewild.com/logisto/assets/img/blog/bs-3.jpg	(from https://live.themewild.com/logisto/blog-single.html)
